DATE,T,Po,P,Pa,U
2015-11-02,13.2,744,763,0.1,88
2015-11-03,13.4,743.9,762.9,0,93
2015-11-03,15,745.7,764.6,1.8,83
2015-11-03,23.2,746.4,764.8,0.7,48
2015-11-03,25.4,745,763.2,-1.4,59
2015-11-03,24,744.1,762.4,-0.9,54
2015-11-03,17.8,744.9,763.6,0.8,82
2015-11-03,14.6,745.3,764.2,0.4,93
2015-11-03,14.4,743.9,762.8,0,91
2015-11-04,24.2,739.2,757.3,1.2,69
2015-11-04,34,739.7,757.3,0.5,36
2015-11-04,35.8,738.1,755.5,-1.6,26
2015-11-04,33.8,736.6,754.1,-1.5,36
2015-11-04,28,737.6,755.5,1,51
2015-11-04,26.8,739.3,757.3,1.7,53
2015-11-04,21.8,738.1,756.4,-0.5,84
2015-11-04,20.2,738,756.4,-0.1,85
2015-11-05,36,736.5,753.9,0.5,37
2015-11-05,31.8,734.3,751.9,-0.1,38
2015-11-05,31,736.5,754.2,2.1,51
2015-11-05,32.8,735.7,753.2,1.4,34
2015-11-05,31,736,753.7,0.3,45
2015-11-05,39.4,734.8,751.9,-1.7,29
2015-11-05,38.6,733,750.1,-1.8,34
2015-11-05,34,734.4,751.8,1.4,53
2015-11-06,33.8,0,751,0,0
2015-11-06,31,733.1,750.7,0,54
2015-11-06,34.2,732.5,749.9,1.1,50
2015-11-06,37,731.4,748.6,0.7,41
2015-11-06,40.4,730.7,747.7,-1.7,32
2015-11-06,37.2,734.3,751.6,-0.3,38
2015-11-06,33.8,734.6,752.1,1.5,53
2015-11-06,40.4,732.4,749.4,-1.9,32
2015-11-07,25.6,731.6,749.5,-0.1,98
2015-11-07,25,732.5,750.4,0.9,100
2015-11-07,25,732.8,750.7,0.3,0
2015-11-07,25.6,731.6,749.5,-1.2,98
2015-11-07,26.4,731.3,749.1,-0.3,98
2015-11-07,25.8,732.2,750.1,0.9,97
2015-11-07,25.4,732.2,750.1,0,98
2015-11-07,26,731.7,749.5,-0.6,95
2015-11-08,28.4,733.4,751.1,0,92
2015-11-08,29.8,734.3,752,0.9,88
2015-11-08,32,734.9,752.5,0.6,79
2015-11-08,29.4,734.3,752,-0.6,90
2015-11-08,28.8,0,0,0,92
2015-11-08,27.6,733.5,751.3,-0.8,95
2015-11-08,27,735.3,753.2,1.8,92
2015-11-08,26.6,735.5,753.4,0.2,95
2015-11-09,31.2,736.4,754,0.8,61
2015-11-09,28.6,737.1,754.9,0.7,75
2015-11-09,26.4,737.6,755.6,0.5,80
2015-11-09,26.4,737.1,755.1,-0.6,81
2015-11-09,29,738.9,756.7,1.3,36
2015-11-09,34.4,738.6,756.1,-0.3,46
2015-11-09,35.6,736.4,753.8,-2.2,40
2015-11-09,34.4,735.6,753,-0.8,44
2015-11-10,27,739.3,757.3,1.8,47
2015-11-10,34,737.6,755.1,-0.1,42
2015-11-10,24.8,739.4,757.5,0,80
2015-11-10,21.6,737.5,755.8,0.9,84
2015-11-10,22.8,736.6,754.8,-0.2,83
2015-11-10,33.2,739.4,757,0.1,44
2015-11-10,36,737.7,755.1,-1.7,35
2015-11-11,25.8,741.4,759.5,-0.4,45
2015-11-11,19.2,743.7,762.3,1.8,77
2015-11-11,18.6,742.5,761.1,0.1,86
2015-11-11,20,742.4,760.9,1,71
2015-11-11,26.6,743.8,761.9,0.1,53
2015-11-11,18,741.9,760.5,0.2,86
2015-11-11,19.8,741.7,760.2,-0.3,91
2015-11-11,28.4,741.8,759.7,-2,36
2015-11-12,15.6,738.3,757,0,96
2015-11-12,21.6,740.5,758.8,0.1,55
2015-11-12,22,738.9,757.2,-1.6,61
2015-11-12,19,739.3,757.8,0.4,75
2015-11-12,14.6,740.3,759.1,1,93
2015-11-12,13.8,740.9,759.7,0.6,96
2015-11-12,16.6,740.4,759.1,0,88
2015-11-13,20,743.3,761.8,0.7,76
2015-11-13,21.6,742.6,761,1.3,74
2015-11-13,26.4,741.3,759.4,-0.6,53
2015-11-13,28.8,741.9,759.8,-2.1,38
2015-11-13,17.4,742.8,761.5,0.1,86
2015-11-13,18.6,744.1,762.7,1.3,80
2015-11-13,17.4,742.7,761.4,-0.8,86
2015-11-13,27,744,762.1,-0.1,47
2015-11-14,29.4,739.8,757.6,-2,40
2015-11-14,19.4,740.5,759,0.2,81
2015-11-14,21.6,740.3,758.6,0.5,74
2015-11-14,26.2,741.8,759.9,0,47
2015-11-14,27,739.8,757.8,0,51
2015-11-14,18,741.8,760.4,-0.9,82
2015-11-14,19,742.7,761.3,-0.6,81
2015-11-14,19.8,741.8,760.3,0,76
2015-11-15,17.6,740.3,758.9,-0.2,88
2015-11-15,16.6,740.3,758.9,0,88
2015-11-15,17.8,741.7,760.3,1.4,84
2015-11-15,28,741.8,759.8,0.1,48
2015-11-15,31.2,740.5,758.2,-1.3,36
2015-11-15,27.4,739.6,757.6,-0.9,55
2015-11-15,21.2,740.4,758.8,0.8,75
2015-11-15,20.4,741,759.4,0.6,80
2015-11-16,17,741.5,760.2,0.3,70
2015-11-16,19.6,741.2,759.7,1.2,62
2015-11-16,27.2,740,758,-0.2,40
2015-11-16,29,740.2,758.1,-1.6,35
2015-11-16,28.4,741.8,759.7,0.2,42
2015-11-16,17.2,740.6,759.2,0.3,86
2015-11-16,18.4,740.3,758.8,-0.7,86
2015-11-16,18.6,741.6,760.2,1,84
2015-11-17,18.2,741.3,759.9,-0.2,55
2015-11-17,15.2,741.1,759.9,-0.2,73
2015-11-17,18.6,742.1,760.7,1,59
2015-11-17,26.4,742.2,760.3,0.1,38
2015-11-17,28.4,740.6,758.5,-1.6,34
2015-11-17,25,740.5,758.6,-0.1,41
2015-11-17,17,741.8,760.5,1.3,67
2015-11-17,15.2,742.4,761.2,0.6,73
2015-11-18,25.2,744.6,762.8,0.4,39
2015-11-18,12.4,742.6,761.6,-0.2,81
2015-11-18,14,742.8,761.7,0.4,76
2015-11-18,13.8,744.2,763.1,1.6,78
2015-11-18,26.4,742.7,760.8,-1.9,34
2015-11-18,15.4,744.6,763.4,0.4,83
2015-11-18,17.6,744.2,762.9,1.2,75
2015-11-18,24.2,743,761.2,0.3,50
2015-11-19,24.8,746,764.3,-0.2,47
2015-11-19,27.2,744,762.1,-2,39
2015-11-19,24.6,743.7,761.9,-0.3,58
2015-11-19,17.2,744.2,762.9,0.5,78
2015-11-19,15,744.2,763,0,87
2015-11-19,12.4,744.8,763.8,0.4,88
2015-11-19,14,744.4,763.3,-0.2,87
2015-11-19,13,746.2,765.2,1.4,84
2015-11-20,25.8,745.3,763.5,-0.1,46
2015-11-20,27.4,742.9,760.9,-2.4,42
2015-11-20,23.4,742.5,760.8,-0.4,58
2015-11-20,13.6,745.4,764.4,1.7,87
2015-11-20,17,743.1,761.8,0.6,78
2015-11-20,15,743,761.8,-0.1,85
2015-11-20,12.4,743.7,762.7,-0.1,91
2015-11-20,13.6,743.8,762.7,-0.4,88
2015-11-21,15.2,743,761.8,0,89
2015-11-21,17.2,743,761.7,1.2,80
2015-11-21,25,741.8,760,-0.2,55
2015-11-21,28,742,760,-2.5,39
2015-11-21,24.8,744.5,762.7,0.1,49
2015-11-21,13.4,744.4,763.4,1.6,91
2015-11-21,12.8,742.8,761.8,0.2,91
2015-11-21,13.6,742.6,761.5,-0.4,91
2015-11-22,12.6,742.8,761.8,0.5,96
2015-11-22,13.2,744,763,1.2,88
2015-11-22,25.4,744.2,762.4,0.2,47
2015-11-22,29,741.6,759.5,-2.6,35
2015-11-22,17,742.5,761.2,0.9,80
2015-11-22,15.4,742.9,761.7,0.4,85
2015-11-22,13.8,742.3,761.2,-0.7,96
2015-11-22,23.4,741.6,759.8,0,57
2015-11-23,13.8,742.6,761.5,-0.3,91
2015-11-23,12,742.8,761.8,0.2,93
2015-11-23,13.2,744.5,763.5,1.7,91
2015-11-23,12.6,744.3,763.3,-0.2,99
2015-11-23,29,742.1,760,-2.2,33
2015-11-23,23.2,742.1,760.4,0,59
2015-11-23,17.2,743.1,761.8,1,82
2015-11-23,15.2,743.6,762.4,0.5,85
2015-11-24,27.2,742.7,760.7,-2.6,40
2015-11-24,24.4,742.2,760.4,-0.5,52
2015-11-24,13,744.9,763.9,1.8,91
2015-11-24,15.6,743.6,762.4,0.2,79
2015-11-24,14,742.9,761.8,-0.7,89
2015-11-24,12.2,743.1,762.1,0.2,93
2015-11-24,17.2,743.4,762.1,1.2,76
2015-11-24,24,745.3,763.6,0.4,46
2015-11-25,14.6,743.1,761.9,-0.5,82
2015-11-25,14,742.6,761.5,-0.5,82
2015-11-25,15.4,743.7,762.5,1.1,79
2015-11-25,24,743.5,761.8,-0.2,43
2015-11-25,27.6,741.6,759.6,-1.9,35
2015-11-25,25,741.7,759.8,0.1,47
2015-11-25,17.6,742.5,761.1,0.8,75
2015-11-25,16.2,742.6,761.3,0.1,75
2015-11-26,17.8,740.1,758.7,-0.3,79
2015-11-26,20.4,740.4,758.8,0.7,73
2015-11-26,24,739.7,757.9,-0.9,56
2015-11-26,29,740.6,758.5,-2.4,33
2015-11-26,12.8,742.2,761.1,0.1,86
2015-11-26,15,742.9,761.7,0.7,78
2015-11-26,24.4,743,761.2,0.1,45
2015-11-26,14.8,742.1,760.9,-0.5,83
2015-11-27,16.6,739.4,758,-0.7,89
2015-11-27,17,740.8,759.4,0.5,92
2015-11-27,18.6,740.3,758.8,1.4,88
2015-11-27,15.8,739.4,758.1,0,67
2015-11-27,22.6,738.9,757.1,-1.4,59
2015-11-27,19.6,740.3,758.8,0.1,54
2015-11-27,15.4,740.2,758.9,0.8,59
2015-11-27,21.8,738.9,757.2,0,72
2015-11-28,15.8,740.6,759.3,-0.2,94
2015-11-28,21.6,743.3,761.7,0,79
2015-11-28,24.2,741.8,760,-1.5,72
2015-11-28,21.8,742.2,760.6,0.4,79
2015-11-28,19.2,743.7,762.3,1.5,88
2015-11-28,17.2,744.3,763,0.6,88
2015-11-28,14.4,741.1,759.9,0.5,96
2015-11-29,17,745.2,763.9,0.6,94
2015-11-29,18.2,744.6,763.2,0.3,92
2015-11-29,22.8,744.3,762.7,0.5,78
2015-11-29,14,746.2,765.2,1.8,96
2015-11-29,21.4,746.1,764.6,-0.1,74
2015-11-29,13.2,744.4,763.4,0,96
2015-11-29,15,744.4,763.3,0.1,93
2015-11-29,24.2,743.8,762,-2.3,60
2015-11-30,17.4,743.2,761.9,0.1,90
2015-11-30,20,743.1,761.6,0.8,91
2015-11-30,23.4,742.3,760.6,-0.9,81
2015-11-30,27.2,743.2,761.3,-2.8,64
2015-11-30,23.4,746,764.4,-0.2,73
2015-11-30,15.4,746.2,765.1,1.1,96
2015-11-30,14.6,745.1,764,0.1,98
2015-11-30,14.8,745,763.9,-0.2,98
2015-12-01,13.8,744.1,763,-0.4,75
2015-12-01,8.4,745.7,765,-0.1,89
2015-12-01,10.4,745.8,765,1.7,90
2015-12-01,8.4,745.5,764.8,-0.2,97
2015-12-01,6.6,745.3,764.8,-0.2,97
2015-12-01,9.6,746.4,765.7,1.1,89
2015-12-01,12.4,747.1,766.2,0.7,77
2015-12-01,15.6,744.5,763.3,-2.6,63
2015-12-02,21,741.9,760.3,-1.5,54
2015-12-02,12.8,742.7,761.7,0,88
2015-12-02,12.2,743.9,762.9,-0.1,93
2015-12-02,10.4,743.6,762.7,-0.3,92
2015-12-02,10,744.7,763.9,1.1,95
2015-12-02,20.4,745.5,764,0.8,55
2015-12-02,22.2,743.4,761.8,-2.1,51
2015-12-02,16,742.7,761.4,0.8,79
2015-12-03,16,746,764.8,1.6,85
2015-12-03,18,743.5,762.1,-0.2,86
2015-12-03,20.2,743.7,762.2,0.3,76
2015-12-03,26.4,743.4,761.5,-1,46
2015-12-03,28,744.4,762.4,-1.9,36
2015-12-03,25.2,746.3,764.5,0.3,46
2015-12-03,14,744.4,763.3,-0.1,89
2015-12-03,13.2,744.5,763.5,-0.8,96
2015-12-04,24.2,741.7,759.9,1.6,69
2015-12-04,21.2,740.2,758.5,0.5,89
2015-12-04,23.8,741.6,759.8,1.4,67
2015-12-04,27.2,742,760,0.4,59
2015-12-04,27,741.2,759.2,-0.8,59
2015-12-04,27.6,740.1,758.1,-1.1,50
2015-12-04,22.6,741.7,760,0,81
2015-12-04,23.2,739.7,757.9,0.4,70
2015-12-05,31.6,735.8,753.4,0.8,59
2015-12-05,37.4,734.3,751.5,-1.6,45
2015-12-05,38.6,735.9,753.1,-1.9,41
2015-12-05,29,736.3,754.1,-0.2,55
2015-12-05,30.8,738.2,755.9,0.7,56
2015-12-05,27.2,737.5,755.4,1.2,70
2015-12-05,35.6,737.8,755.2,-0.4,49
2015-12-05,33.2,735,752.5,0.7,54
2015-12-06,30.6,732.8,750.4,0.3,56
2015-12-06,32.4,734.1,751.6,1.3,55
2015-12-06,38.6,732.6,749.7,-1.5,39
2015-12-06,40,731.4,748.4,-1.2,30
2015-12-06,41,729.2,746.1,-2.2,28
2015-12-06,36.2,730.5,747.7,1.3,44
2015-12-06,34.8,731.2,748.5,0.7,48
2015-12-06,32.2,732.5,750,0,55
2015-12-07,25.6,732.2,750.1,1.3,95
2015-12-07,26.2,730.9,748.7,0.4,92
2015-12-07,26,730.5,748.3,1.1,95
2015-12-07,25.6,729.4,747.2,-0.6,98
2015-12-07,24.6,730,747.9,-0.1,98
2015-12-07,25,730.1,748,-0.8,98
2015-12-07,25.2,730.9,748.8,-1.3,98
2015-12-07,25.4,733.7,751.6,1.5,96
2015-12-08,26.8,735.1,753,0.2,92
2015-12-08,29.8,734.8,752.5,1.1,83
2015-12-08,30.6,733.7,751.3,0.7,77
2015-12-08,34.6,733,750.4,-1.5,64
2015-12-08,34.2,734.5,751.9,-1.9,63
2015-12-08,31.6,736.4,754,-0.1,76
2015-12-08,27.6,736.5,754.4,1.4,90
2015-12-08,26.4,734.9,752.8,-0.6,92
2015-12-09,30,737.7,755.5,1.4,78
2015-12-09,32.4,736.3,753.9,0.8,67
2015-12-09,35.8,735.5,752.9,-0.6,40
2015-12-09,37,736.1,753.4,-2.2,39
2015-12-09,35.2,738.3,755.8,0,46
2015-12-09,29.4,738.3,756.1,1.5,75
2015-12-09,26.2,736.8,754.8,0.4,87
2015-12-09,27.4,736.4,754.3,-0.7,80
2015-12-10,23.2,739.1,757.3,-0.3,86
2015-12-10,33.2,741.3,758.9,0.3,45
2015-12-10,22.2,739.8,758.1,0.7,86
2015-12-10,34.8,739.2,756.7,-2.1,43
2015-12-10,33.6,738.8,756.4,-0.4,53
2015-12-10,30.4,738.6,756.3,-0.2,63
2015-12-10,27.6,740,757.9,1.4,73
2015-12-10,25.4,741,759.1,1.2,61
2015-12-11,17.4,742.5,761.2,0.3,82
2015-12-11,19.4,743.8,762.4,1.3,70
2015-12-11,26,744.5,762.7,0.7,46
2015-12-11,28.8,742.4,760.3,-2.1,42
2015-12-11,27,742.3,760.3,-0.1,55
2015-12-11,21,743.3,761.7,1,77
2015-12-11,18.6,743.5,762.1,0.2,84
2015-12-11,17.6,742.2,760.8,-0.3,82
2015-12-12,12.6,741.7,760.6,0.3,93
2015-12-12,11.6,741.9,760.9,0.2,97
2015-12-12,13.4,740.8,759.7,-0.1,97
2015-12-12,12.2,740.8,759.7,0,97
2015-12-12,14.8,742.9,761.7,0.5,89
2015-12-12,15.2,741.4,760.2,0,89
2015-12-12,12.8,742.4,761.3,1.6,96
2015-12-13,10.8,741.8,760.9,-0.1,97
2015-12-13,8,741.8,761.1,0,94
2015-12-13,9.6,743.4,762.6,1.6,80
2015-12-13,18.2,743.9,762.5,0.5,50
2015-12-13,18,742.6,761.2,-0.1,57
2015-12-13,12,744,763,1.4,81
2015-12-13,9.4,744.3,763.5,0.3,92
2015-12-13,20.2,742.7,761.2,-1.2,41
2015-12-14,11.8,743.8,762.9,0.9,74
2015-12-14,7.8,744.4,763.7,0.1,94
2015-12-14,6.8,743.9,763.3,-0.5,94
2015-12-14,10.8,744.9,764.1,1,85
2015-12-14,10.2,743.8,763,0,82
2015-12-14,17.6,742.9,761.5,-0.6,55
2015-12-14,18.2,745.2,763.9,0.3,50
2015-12-14,21,743.5,761.9,-1.7,39
2015-12-15,8.8,743.1,762.3,-0.7,87
2015-12-15,8.6,742.8,762,-0.3,84
2015-12-15,10,744.4,763.6,1.6,75
2015-12-15,18,744.6,763.3,0.2,52
2015-12-15,22,742.8,761.2,-1.8,42
2015-12-15,19.2,743.2,761.8,0.4,55
2015-12-15,11,743.3,762.4,0.1,80
2015-12-15,8.6,743.4,762.7,0.1,92
2015-12-16,6.8,744.7,764.1,1.4,92
2015-12-16,7,743,762.4,-0.4,92
2015-12-16,5.6,743.3,762.8,0.3,94
2015-12-16,19.6,745.3,763.9,0.6,41
2015-12-16,22.8,742.3,760.6,-3,32
2015-12-16,19,742.1,760.6,-0.2,60
2015-12-16,12.4,742.5,761.5,0.4,77
2015-12-16,9.4,743.3,762.5,0.8,87
2015-12-17,9.6,744.4,763.6,0.5,92
2015-12-17,8,743.3,762.6,0,92
2015-12-17,6.4,742.7,762.1,-0.6,94
2015-12-17,7.6,744.4,763.8,1.7,94
2015-12-17,17.6,744.7,763.4,0.3,60
2015-12-17,21,743.1,761.5,-1.6,46
2015-12-17,11.2,743.9,763,1.1,88
2015-12-17,16.4,742.8,761.5,-0.3,68
2015-12-18,21,744.3,762.8,-2.1,49
2015-12-18,8,744,763.3,-0.4,94
2015-12-18,7.2,744.3,763.7,0.3,97
2015-12-18,8,746,765.4,1.7,97
2015-12-18,18,746.4,765.1,0.4,57
2015-12-18,17.8,744,762.7,-0.3,58
2015-12-18,12.2,745,764.1,1,79
2015-12-18,10.2,745.3,764.5,0.3,87
2015-12-19,17.8,746.4,765.1,0.3,53
2015-12-19,8.4,745.6,764.9,0.1,95
2015-12-19,11,745.5,764.7,1.1,88
2015-12-19,18.2,744.4,763,-0.2,59
2015-12-19,20.8,744.6,763.1,-1.8,42
2015-12-19,8.8,745.2,764.5,-0.1,92
2015-12-19,8.4,746.1,765.4,1.3,95
2015-12-19,7.8,744.8,764.2,-0.4,94
2015-12-20,17,746.6,765.4,0.2,54
2015-12-20,20.4,744.2,762.7,-2.4,39
2015-12-20,6.4,746.4,765.9,1.7,94
2015-12-20,9,744.9,764.2,0.4,92
2015-12-20,7,745,764.4,-0.6,97
2015-12-20,17,743.7,762.4,-0.5,59
2015-12-20,5.6,744.7,764.2,-0.3,97
2015-12-20,10.6,744.5,763.7,0.8,85
2015-12-21,17.8,744.2,762.9,0,65
2015-12-21,7.6,744.1,763.4,-0.8,94
2015-12-21,7,743.9,763.3,-0.2,97
2015-12-21,7,745.8,765.2,1.9,92
2015-12-21,17.4,745.9,764.6,0.1,60
2015-12-21,20.6,744.2,762.7,-1.7,47
2015-12-21,11.6,745.6,764.7,1.4,88
2015-12-21,9.6,745.8,765.1,0.2,95
2015-12-22,11,747.1,766.3,1.5,92
2015-12-22,9,747.4,766.7,0.3,97
2015-12-22,20.2,745.9,764.5,-1.9,51
2015-12-22,16,745.6,764.4,-0.3,69
2015-12-22,7.8,747.1,766.5,1.3,94
2015-12-22,7,745.8,765.2,0.3,97
2015-12-22,8.6,745.5,764.8,-0.3,97
2015-12-22,17,747.8,766.6,0.7,78
2015-12-23,11,746.6,765.8,0.4,95
2015-12-23,12,746.2,765.3,-0.1,95
2015-12-23,16.6,746.3,765.1,0.3,77
2015-12-23,18.8,746,764.6,-1.4,63
2015-12-23,16.2,747.4,766.3,0.5,66
2015-12-23,8,746.9,766.3,0.8,97
2015-12-23,7.2,746.1,765.5,-0.4,97
2015-12-23,7.8,746.5,765.9,-0.9,97
2015-12-24,7.8,747.5,766.9,0.3,83
2015-12-24,10,747.2,766.5,0.9,80
2015-12-24,8.4,747.2,766.6,1.4,97
2015-12-24,9.8,746.1,765.4,-0.5,97
2015-12-24,16.4,746.3,765.1,-0.3,53
2015-12-24,19,746.6,765.2,-1.4,42
2015-12-24,15.4,748,766.9,0.8,61
2015-12-24,8.2,745.8,765.2,-0.3,100
2015-12-25,6.4,746.7,766.2,-0.5,94
2015-12-25,7.6,746.2,765.6,-0.5,83
2015-12-25,16.6,748.7,767.6,2.5,49
2015-12-25,19,747,765.7,-1.7,43
2015-12-25,16.4,746.8,765.6,-0.2,57
2015-12-25,10.6,747.4,766.6,0.6,80
2015-12-25,8,748.1,767.5,0.7,89
2015-12-25,6.4,747.2,766.7,-0.3,88
2015-12-26,12.2,747.2,766.3,1.8,79
2015-12-26,7.2,747.7,767.2,-0.4,92
2015-12-26,6.6,747.4,766.9,-0.3,94
2015-12-26,8.4,746.9,766.3,-0.5,81
2015-12-26,16.6,747.4,766.2,0.5,49
2015-12-26,21.2,745.1,763.6,-2.3,38
2015-12-26,18.6,745.4,764,0.3,52
2015-12-26,10.2,747.3,766.6,0.1,87
2015-12-27,8.2,747,766.4,-0.3,92
2015-12-27,8.8,746.7,766,-0.3,95
2015-12-27,10.6,747.3,766.5,0.6,82
2015-12-27,22.4,745.8,764.2,-1.7,43
2015-12-27,19,745.9,764.5,0.1,65
2015-12-27,16,746.7,765.5,0.8,69
2015-12-27,17.6,747.5,766.3,0.2,58
2015-12-27,14,746.7,765.7,0,78
2015-12-28,21.6,746.3,764.8,-0.5,56
2015-12-28,24.2,746.8,765.1,-1.8,41
2015-12-28,20.6,748.6,767.2,1.1,52
2015-12-28,12.4,747.5,766.6,1.2,84
2015-12-28,17.4,746.7,765.5,0.4,67
2015-12-28,13.8,746.3,765.3,-0.4,78
2015-12-28,15,746.7,765.6,0,77
2015-12-28,12.8,746.3,765.4,0,79
2015-12-29,11.6,745.4,764.5,-0.8,85
2015-12-29,12,746.1,765.2,0.7,83
2015-12-29,19,746.5,765.1,0.4,58
2015-12-29,23.6,744,762.3,-2.5,48
2015-12-29,22.2,743.5,761.9,-0.5,51
2015-12-29,16.4,744.6,763.4,1.1,75
2015-12-29,13.8,745,763.9,0.4,87
2015-12-29,12.8,746.2,765.2,-0.5,77
2015-12-30,13.2,744.7,763.7,1.7,88
2015-12-30,13.8,745,763.9,0.3,87
2015-12-30,22.4,743,761.3,-0.4,50
2015-12-30,24.4,743.4,761.6,-2.6,47
2015-12-30,12,744.2,763.3,-0.8,95
2015-12-30,10.2,745.3,764.5,0.9,95
2015-12-30,21.2,746,764.5,0.7,57
2015-12-30,9.8,744.4,763.6,0.2,97
2015-12-31,9.6,744.7,763.9,-0.3,97
2015-12-31,9,745.6,764.9,0.9,97
2015-12-31,9.4,747,766.3,1.4,97
2015-12-31,21.6,747.9,766.4,0.9,58
2015-12-31,24.8,745.9,764.2,-2,37
2015-12-31,20.8,745.5,764,-0.4,55
2015-12-31,13.2,746.5,765.5,1,82
2015-12-31,12,746.6,765.7,0.1,91
2016-01-01,11,748,767.2,0,92
2016-01-01,20.8,746.3,764.8,0.2,57
2016-01-01,23.4,746.1,764.5,-2.2,42
2016-01-01,20,748.3,766.9,0.8,61
2016-01-01,9,745.9,765.2,-0.7,100
2016-01-01,9.6,747.5,766.8,1.4,95
2016-01-01,8.4,746.1,765.4,0.2,100
2016-01-02,10,744.7,763.9,0.4,95
2016-01-02,11,744,763.1,-0.3,95
2016-01-02,11.4,744.9,764,0.9,95
2016-01-02,19,745.6,764.2,0.7,56
2016-01-02,22.4,743.9,762.3,-1.7,43
2016-01-02,20,743.1,761.6,-0.8,51
2016-01-02,13.4,744.3,763.3,1.2,83
2016-01-02,12.2,744.3,763.3,-0.4,93
2016-01-03,28.8,744.9,762.9,-0.2,47
2016-01-03,16.8,745.1,763.9,2,94
2016-01-03,16,743.1,761.9,-0.2,94
2016-01-03,17.2,743.3,762,-0.8,88
2016-01-03,28.8,741.8,759.7,-0.7,47
2016-01-03,23,742.5,760.8,0.7,70
2016-01-03,19.4,742.7,761.2,0.2,81
2016-01-03,30.4,742.5,760.3,-2.4,37
2016-01-04,26.2,738.1,756.1,0.9,58
2016-01-04,23.8,736.3,754.4,-0.9,64
2016-01-04,36.8,735.8,753.1,-1.7,26
2016-01-04,26,738.1,756.1,2.1,55
2016-01-04,33.6,737.5,755,-0.6,30
2016-01-04,22.2,736,754.2,-0.3,73
2016-01-04,29.8,737.2,755,1.7,49
2016-01-04,35.8,735.5,752.9,-0.3,26
2016-01-05,41,732.1,749.1,-1.3,14
2016-01-05,22.4,734.5,752.6,0.2,55
2016-01-05,41.6,733.4,750.4,-1.9,14
2016-01-05,28,733.5,751.3,1,46
2016-01-05,28.2,735.6,753.4,1.1,36
2016-01-05,31.2,732.5,750.1,0.4,37
2016-01-05,25.8,734.3,752.2,-0.8,56
2016-01-05,38.6,735.3,752.5,-0.3,21
2016-01-06,29,726.3,743.8,-8.4,61
2016-01-06,38.8,732.6,749.7,-1.3,41
2016-01-06,36.2,732.8,750.1,0.2,52
2016-01-06,33.8,733.3,750.7,0.5,53
2016-01-06,37,735.4,752.7,-1,42
2016-01-06,39,733.9,751,-1.5,38
2016-01-06,31.2,736.4,754,1.7,60
2016-01-06,27.4,734.7,752.5,8.4,73
2016-01-07,28.8,729.1,746.7,-0.5,91
2016-01-07,31,730.2,747.7,1.1,78
2016-01-07,29.2,729.2,746.8,0.9,76
2016-01-07,35.4,726.6,743.8,0,65
2016-01-07,36.4,0,0,0,0
2016-01-07,34,730.4,747.7,0.2,65
2016-01-07,30.2,728.3,745.8,1.7,88
2016-01-07,28.2,729.6,747.3,-0.8,98
2016-01-08,29.6,730.2,747.8,-0.9,78
2016-01-08,26.6,730.8,748.6,0.6,94
2016-01-08,32.6,731.1,748.5,-1.2,73
2016-01-08,27.6,731.6,749.3,-0.8,92
2016-01-08,27.6,731.5,749.2,-0.1,94
2016-01-08,27.4,731.7,749.5,0.9,94
2016-01-08,29.4,732.3,750,0.3,85
2016-01-08,27.6,732,749.8,0.5,97
2016-01-09,27.8,733.8,751.6,0.9,91
2016-01-09,29,732.9,750.6,1.1,88
2016-01-09,26.2,734,751.9,-0.9,92
2016-01-09,30.8,731.8,749.4,-0.8,78
2016-01-09,29.8,732.6,750.2,-2.2,77
2016-01-09,26.4,734.8,752.7,0.1,97
2016-01-09,26.6,734.7,752.6,0.9,90
2016-01-09,26,733.8,751.7,-0.2,92
2016-01-10,29.8,738.2,756,0.7,80
2016-01-10,32,737.5,755.1,1.7,67
2016-01-10,34.6,735.8,753.2,-0.7,56
2016-01-10,35.6,736.5,753.9,-2,48
2016-01-10,34.6,738.5,756,0.4,56
2016-01-10,28.4,738.1,756,1.1,82
2016-01-10,28.4,736.4,754.2,0.2,82
2016-01-10,27.4,737,754.9,0.6,84
2016-01-11,15.6,743.8,762.6,-0.8,98
2016-01-11,18,745,763.7,1.2,86
2016-01-11,28.4,744.7,762.7,-0.3,45
2016-01-11,30.2,742.8,760.7,-1.9,34
2016-01-11,27.2,742.4,760.4,-0.4,52
2016-01-11,21,743.2,761.6,0.8,77
2016-01-11,18.8,743.6,762.2,0.4,84
2016-01-11,16.8,744.6,763.3,-0.1,96
2016-01-12,17.6,744,762.7,1.1,90
2016-01-12,15.2,744.3,763.1,0.3,96
2016-01-12,25,743.3,761.5,-1.9,68
2016-01-12,22.4,742.9,761.2,-0.4,83
2016-01-12,16,744.8,763.6,1,98
2016-01-12,13.6,743.8,762.7,0.3,97
2016-01-12,14,743.5,762.4,-0.2,96
2016-01-12,22,745.2,763.6,0.4,79
2016-01-13,12.8,741.5,760.4,-0.8,96
2016-01-13,14.2,741.2,760,-0.3,96
2016-01-13,15.6,742.8,761.6,1.6,87
2016-01-13,21,743.1,761.5,0.3,65
2016-01-13,22.6,741.4,759.7,-1.7,59
2016-01-13,19,741.3,759.8,-0.1,77
2016-01-13,16.4,742.5,761.2,1.2,90
2016-01-13,15,743,761.8,0.5,96
2016-01-14,14.2,743.2,762.1,0.7,91
2016-01-14,16.8,742.5,761.2,-0.3,79
