State/City,Location,DATE,SO2,NO2,PM10,PM2.5,aqi,T,Po,P,Pa,U
Delhi,"Shahadra, Delhi",2015-06-10,4,54,269,0,158,27.4,738.4,756.3,1,69
Delhi,"Janakpuri, Delhi",2015-06-10,4,52,226,86,167,27.4,738.4,756.3,1,69
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-06-10,7,124,139,0,105,27.4,738.4,756.3,1,69
Delhi,"Mayapuri Industrial Area, Delhi",2015-06-10,3,51,240,0,143,27.4,738.4,756.3,1,69
Delhi,"Shahadra, Delhi",2015-09-10,4,56,249,0,148,26.2,737,755,0.6,63
Delhi,"Janakpuri, Delhi",2015-09-10,4,54,245,59,153,26.2,737,755,0.6,63
Delhi,"Shahadra, Delhi",2015-10-14,4,66,229,0,138,34.6,740.5,758,-2.4,57
Delhi,"Janakpuri, Delhi",2015-10-14,4,56,246,52,146,34.6,740.5,758,-2.4,57
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-14,26,124,92,0,105,34.6,740.5,758,-2.4,57
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-10-14,13,110,121,0,103,34.6,740.5,758,-2.4,57
Delhi,"Shahadra, Delhi",2015-10-19,4,54,276,0,161,32.8,742.5,760.2,-0.2,57
Delhi,"Janakpuri, Delhi",2015-10-19,4,56,192,70,158,32.8,742.5,760.2,-0.2,57
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-19,12,122,164,0,105,32.8,742.5,760.2,-0.2,57
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-10-19,19,162,296,0,171,32.8,742.5,760.2,-0.2,57
Delhi,"Shahadra, Delhi",2015-10-23,4,52,334,0,190,32.4,740.4,758.1,-1.8,37
Delhi,"Janakpuri, Delhi",2015-10-23,4,47,255,218,268,32.4,740.4,758.1,-1.8,37
Delhi,"Mayapuri Industrial Area, Delhi",2015-10-23,19,121,365,0,215,32.4,740.4,758.1,-1.8,37
Delhi,"Shahadra, Delhi",2015-10-28,4,62,269,0,158,19.8,741.5,760,-0.8,78
Delhi,"Janakpuri, Delhi",2015-10-28,4,52,313,94,180,19.8,741.5,760,-0.8,78
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-28,12,108,80,0,102,19.8,741.5,760,-0.8,78
Delhi,"Mayapuri Industrial Area, Delhi",2015-10-28,18,97,274,0,160,19.8,741.5,760,-0.8,78
Delhi,"Shahadra, Delhi",2015-03-11,4,64,314,220,270,20.4,742.7,761.2,-0.1,87
Delhi,"Janakpuri, Delhi",2015-03-11,4,50,284,222,272,20.4,742.7,761.2,-0.1,87
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-03-11,32,155,457,0,341,20.4,742.7,761.2,-0.1,87
Delhi,"Mayapuri Industrial Area, Delhi",2015-03-11,45,171,458,0,342,20.4,742.7,761.2,-0.1,87
Delhi,"Shahadra, Delhi",2015-06-11,4,60,405,265,315,20.6,741.9,760.3,0.5,89
Delhi,"Siri Fort, Delhi",2015-06-11,4,52,231,135,192,20.6,741.9,760.3,0.5,89
Delhi,"Shahadra, Delhi",2015-12-11,4,59,281,262,312,17.6,742.2,760.8,-0.3,82
Delhi,"Janakpuri, Delhi",2015-12-11,4,53,163,69,158,17.6,742.2,760.8,-0.3,82
Delhi,"Shahadra, Delhi",2015-11-17,4,62,170,144,197,17,741.8,760.5,1.3,67
Delhi,"Janakpuri, Delhi",2015-11-17,4,51,176,89,168,17,741.8,760.5,1.3,67
Delhi,"Shahadra, Delhi",2015-11-20,4,63,234,143,196,12.4,743.7,762.7,-0.1,91
Delhi,"Janakpuri, Delhi",2015-11-20,4,57,340,123,193,12.4,743.7,762.7,-0.1,91
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-11-20,8,145,315,0,181,12.4,743.7,762.7,-0.1,91
Delhi,"Shahadra, Delhi",2015-11-26,4,67,470,210,357,24.4,743,761.2,0.1,45
Delhi,"Janakpuri, Delhi",2015-11-26,4,58,346,96,196,24.4,743,761.2,0.1,45
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-11-26,39,207,305,0,176,24.4,743,761.2,0.1,45
Delhi,"Mayapuri Industrial Area, Delhi",2015-11-26,18,224,392,0,254,24.4,743,761.2,0.1,45
Delhi,"Shahadra, Delhi",2015-02-12,4,76,366,0,217,14.6,741.7,760.5,-0.4,98
Delhi,"Janakpuri, Delhi",2015-02-12,4,53,423,0,299,14.6,741.7,760.5,-0.4,98
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-02-12,3,140,271,0,159,14.6,741.7,760.5,-0.4,98
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-12,9,148,369,0,221,14.6,741.7,760.5,-0.4,98
Delhi,"Shahadra, Delhi",2015-07-12,4,82,581,0,477,22.2,742.8,761.2,-0.9,68
Delhi,"Janakpuri, Delhi",2015-07-12,4,50,443,0,324,22.2,742.8,761.2,-0.9,68
Delhi,"Mayapuri Industrial Area, Delhi",2015-07-12,4,160,430,0,307,22.2,742.8,761.2,-0.9,68
Delhi,"Shahadra, Delhi",2015-10-12,5,73,405,0,273,22.8,742.1,760.4,-0.9,65
Delhi,"Janakpuri, Delhi",2015-10-12,4,59,346,0,196,22.8,742.1,760.4,-0.9,65
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-12,2,122,280,0,163,22.8,742.1,760.4,-0.9,65
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-10-12,2,159,289,0,168,22.8,742.1,760.4,-0.9,65
Delhi,"Shahadra, Delhi",2015-12-15,5,87,292,0,169,8.8,743.1,762.3,-0.7,87
Delhi,"Janakpuri, Delhi",2015-12-15,5,67,604,0,500,8.8,743.1,762.3,-0.7,87
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-12-15,5,136,264,0,155,8.8,743.1,762.3,-0.7,87
Delhi,"Mayapuri Industrial Area, Delhi",2015-12-15,8,106,375,0,230,8.8,743.1,762.3,-0.7,87
Delhi,"Shahadra, Delhi",2015-12-18,4,66,229,0,138,21,744.3,762.8,-2.1,49
Delhi,"Janakpuri, Delhi",2015-12-18,4,58,260,0,153,21,744.3,762.8,-2.1,49
Delhi,"Shahadra, Delhi",2015-12-23,0,0,0,0,0,11,746.6,765.8,0.4,95
Delhi,"Janakpuri, Delhi",2015-12-23,4,56,140,0,93,11,746.6,765.8,0.4,95
Delhi,"Janakpuri, Delhi",2015-05-11,12,45,119,84,166,21,739.7,758,-1,87
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-05-11,18,145,101,0,109,21,739.7,758,-1,87
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-11,26,105,163,0,105,21,739.7,758,-1,87
Delhi,"Pritampura, Delhi",2015-05-11,21,72,161,117,183,21,739.7,758,-1,87
Delhi,"Janakpuri, Delhi",2015-09-11,9,49,403,194,270,29.4,741.8,759.7,-2.9,50
Delhi,"Pritampura, Delhi",2015-09-11,21,77,334,197,247,29.4,741.8,759.7,-2.9,50
Delhi,"Siri Fort, Delhi",2015-12-22,4,58,326,0,186,11,747.1,766.3,1.5,92
Delhi,"Mayapuri Industrial Area, Delhi",2015-12-22,28,223,604,0,500,11,747.1,766.3,1.5,92
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-02-04,4,68,62,0,66,28.8,734,751.7,0.2,62
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-04-14,4,67,98,0,72,29.4,743.3,761.2,0.2,57
Delhi,"Mayapuri Industrial Area, Delhi",2015-04-14,15,120,260,0,153,29.4,743.3,761.2,0.2,57
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-22,2,73,79,0,71,33,732.7,750.2,-1.3,61
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-23,2,67,56,0,65,31.6,0,0,0,74
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-07-11,23,126,305,0,176,20,743.6,762.1,1.1,91
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-11,46,114,235,0,141,20,745,763.5,1.2,83
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-11-28,12,97,353,0,200,14.4,741.1,759.9,0.5,96
Delhi,"Mayapuri Industrial Area, Delhi",2015-11-28,26,127,346,0,196,14.4,741.1,759.9,0.5,96
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-11-29,25,120,352,0,199,24.2,743.8,762,-2.3,60
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-11-25,37,173,295,0,171,17.6,742.5,761.1,0.8,75
Delhi,"Mayapuri Industrial Area, Delhi",2015-11-25,46,169,435,0,314,17.6,742.5,761.1,0.8,75
Delhi,"Mayapuri Industrial Area, Delhi",2015-01-30,16,66,234,0,140,16,747.9,766.8,0.7,50
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-21,3,113,257,0,152,26,741.1,759.2,-0.6,57
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-22,6,88,269,0,158,0,0,758.8,0,0
Delhi,"Mayapuri Industrial Area, Delhi",2015-03-14,3,63,117,0,82,23.2,741.6,759.9,-1.1,61
Delhi,"Mayapuri Industrial Area, Delhi",2015-03-15,3,97,89,0,97,17.4,742.6,761.3,1.4,96
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-29,2,100,366,0,217,30.4,733.7,751.3,1.4,43
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-30,2,104,408,0,277,39.8,735,752.1,-0.8,26
Delhi,"Mayapuri Industrial Area, Delhi",2015-10-24,17,108,400,0,266,31,739.5,757.2,-0.9,48
Delhi,"Pritampura, Delhi",2015-12-28,4,53,205,0,126,21.6,746.3,764.8,-0.5,56
Delhi,Pitampura,2016-05-10,4,35,186,43,119,29.8,735.7,753.4,1.7,72
Delhi,Nizamuddin,2016-05-10,4,40,254,0,150,29.8,735.7,753.4,1.7,72
Delhi,Pitampura,2016-10-13,4,34,310,52,178,24.4,738,756.1,1.1,71
Delhi,Nizamuddin,2016-10-13,4,44,288,0,167,24.4,738,756.1,1.1,71
Delhi,Pitampura,2016-10-17,4,35,239,46,143,20.2,739.4,757.8,-0.1,78
Delhi,Nizamuddin,2016-10-17,4,45,292,0,169,20.2,739.4,757.8,-0.1,78
Delhi,Pitampura,2016-10-20,5,42,256,126,187,34,736.2,753.7,-2.2,37
Delhi,Nizamuddin,2016-10-20,4,43,274,29,160,34,736.2,753.7,-2.2,37
Delhi,Pitampura,2016-10-24,12,58,368,102,220,31.6,736.7,754.3,-0.5,45
Delhi,Janakpuri,2016-10-24,16,71,234,96,172,31.6,736.7,754.3,-0.5,45
Delhi,Pitampura,2016-10-26,5,49,432,0,310,22.2,740.8,759.1,1.8,74
Delhi,Nizamuddin,2016-10-26,4,45,448,105,330,22.2,740.8,759.1,1.8,74
Delhi,Sirifort,2016-03-10,4,35,156,0,101,34.2,738.4,755.9,-0.6,59
Delhi,ShahzadaBagh,2016-03-10,4,61,316,110,181,34.2,738.4,755.9,-0.6,59
Delhi,Sirifort,2016-06-10,4,40,273,61,160,26.8,736.3,754.2,0.2,86
Delhi,ShahzadaBagh,2016-06-10,4,38,275,61,161,26.8,736.3,754.2,0.2,86
Delhi,Sirifort,2016-09-10,4,35,322,102,184,33.4,737.5,755,-0.2,48
Delhi,ShahzadaBagh,2016-09-10,4,53,347,62,197,33.4,737.5,755,-0.2,48
Delhi,Sirifort,2016-10-14,4,40,344,160,210,24.8,739,757.1,1.3,74
Delhi,ShahzadaBagh,2016-10-14,4,57,317,70,182,24.8,739,757.1,1.3,74
Delhi,Sirifort,2016-10-18,4,33,234,120,184,31,737.5,755.2,-0.6,45
Delhi,ShahzadaBagh,2016-10-18,5,59,452,140,335,31,737.5,755.2,-0.6,45
Delhi,Sirifort,2016-10-21,4,45,428,102,305,24.8,738.9,757,1.5,54
Delhi,ShahzadaBagh,2016-10-21,5,56,589,94,485,24.8,738.9,757,1.5,54
Delhi,Sirifort,2016-10-27,4,56,486,0,377,29.2,741.5,759.4,-0.5,53
Delhi,ShahzadaBagh,2016-10-27,6,58,361,195,245,29.2,741.5,759.4,-0.5,53
Delhi,Janakpuri,2016-01-10,5,52,280,37,163,32,737.5,755.1,1.7,67
Delhi,Shahdara,2016-01-10,5,53,268,73,160,32,737.5,755.1,1.7,67
Delhi,Janakpuri,2016-04-10,4,45,265,112,180,25.4,736.3,754.3,2.1,88
Delhi,Shahdara,2016-04-10,5,42,188,99,173,25.4,736.3,754.3,2.1,88
Delhi,Janakpuri,2016-07-10,4,50,320,99,183,34.4,736.1,753.6,-2.2,44
Delhi,Shahdara,2016-07-10,4,51,196,61,154,34.4,736.1,753.6,-2.2,44
Delhi,Janakpuri,2016-10-10,4,51,334,106,190,25.2,735.6,753.6,-0.3,82
Delhi,Shahdara,2016-10-10,4,42,206,94,171,25.2,735.6,753.6,-0.3,82
Delhi,Janakpuri,2016-10-15,4,38,293,147,198,18.8,739.1,757.6,0.3,84
Delhi,Shahdara,2016-10-15,5,53,279,137,193,18.8,739.1,757.6,0.3,84
Delhi,Janakpuri,2016-10-19,0,0,0,154,204,22.4,739.3,757.6,1.7,66
Delhi,Shahdara,2016-10-19,4,48,353,148,200,22.4,739.3,757.6,1.7,66
Delhi,Janakpuri,2016-10-22,4,47,307,0,177,31.6,737.6,755.3,-1.7,45
Delhi,Shahdara,2016-10-22,4,52,428,105,305,31.6,737.6,755.3,-1.7,45
Delhi,Janakpuri,2016-10-25,4,57,372,99,225,29.6,737.2,755,-0.3,50
Delhi,Shahdara,2016-10-25,6,59,375,176,230,29.6,737.2,755,-0.3,50
Delhi,Janakpuri,2016-10-28,4,64,516,241,412,31.8,739.9,757.6,-2,41
Delhi,Shahdara,2016-10-28,5,52,327,211,261,31.8,739.9,757.6,-2,41
